"LAKE_ID","WATER","html","X_Coordinate","Y_Coordinate"
"0902ARQ0103A","Arquett Pond","report_Arquett Pond(0902ARQ0103A).html",-74.60243138,44.51080355
"0902BAR0262","Barnum Pond","report_Barnum Pond(0902BAR0262).html",-74.259499,44.459999
"0902BOY0085A","Boy Scout Clear Pond","report_Boy Scout Clear Pond(0902BOY0085A).html",-74.28438,44.586305
"0902CHU0204","Church Pond","report_Church Pond(0902CHU0204).html",-74.24526,44.44271
"0902DEE0073","Deer River Flow","report_Deer River Flow(0902DEE0073).html",-74.300796,44.650902
"0902EAG0083","Eagle Pond","report_Eagle Pond(0902EAG0083).html",-74.273804,44.668999
"0902HOR0078","Horseshoe Pond","report_Horseshoe Pond(0902HOR0078).html",-74.290604,44.669701
"0902IND0051","Indian Lake","report_Indian Lake(0902IND0051).html",-74.134804,44.7164
"0902LAM5101","Lamica Lake","report_Lamica Lake(0902LAM5101).html",-74.30552,44.87749
"0902LCH0006","Lower Chateaugay Lake","report_Lower Chateaugay Lake(0902LCH0006).html",-74.019,44.817
"0902LSA0257A","Lower Saint Regis Lake","report_Lower Saint Regis Lake(0902LSA0257A).html",-74.2559,44.4294
"0902MOU0050","Mountain View Lake","report_Mountain View Lake(0902MOU0050).html",-74.131,44.7012
"0902MOU0198 ",NA,"report_NA(0902MOU0198 ).html",NA,NA
"0902OSG0202","Osgood Pond","report_Osgood Pond(0902OSG0202).html",-74.232001,44.4503
"0902RIC0178","Rice Lake","report_Rice Lake(0902RIC0178).html",-74.31789,44.51715
"0902SLU0245","Slush Pond","report_Slush Pond(0902SLU0245).html",-74.31511156,44.46989458
"0902SPI0264","Spitfire Lake","report_Spitfire Lake(0902SPI0264).html",-74.2728,44.4164
"0902TIT0028","Lake Titus","report_Lake Titus(0902TIT0028).html",-74.282204,44.7248
"0902TWI0002B","Twin Ponds","report_Twin Ponds(0902TWI0002B).html",-73.96553348,44.67056715
"0902UCH0002","Upper Chateaugay Lake","report_Upper Chateaugay Lake(0902UCH0002).html",-73.967598,44.7412
"0902USA0265","Upper Saint Regis Lake","report_Upper Saint Regis Lake(0902USA0265).html",-74.277901,44.407501
"0902WOL0065","Wolf Pond","report_Wolf Pond(0902WOL0065).html",-74.05734,44.65031
"0903BLA0029A","Blake Falls Reservoir","report_Blake Falls Reservoir(0903BLA0029A).html",-74.75842,44.47972
"0903BLU0307","Blue Mountain Lake","report_Blue Mountain Lake(0903BLU0307).html",-74.46030331,43.86574003
"0903EAG0080","Eagle Crag Lake","report_Eagle Crag Lake(0903EAG0080).html",-74.6101,44.173801
"0903EAG0306","Eagle Lake","report_Eagle Lake(0903EAG0306).html",-74.48439407,43.84387525
"0903EAT0248","Lake Eaton","report_Lake Eaton(0903EAT0248).html",-74.4664,43.978901
"0903FOL0186","Follensby Pond","report_Follensby Pond(0903FOL0186).html",-74.378,44.1565
"0903GUL0087","Gull Pond","report_Gull Pond(0903GUL0087).html",-74.527298,44.210098
"0903HIG0007","Higley Falls Reservoir","report_Higley Falls Reservoir(0903HIG0007).html",-74.9165,44.51962
"0903HIT0144","Hitchins Pond","report_Hitchins Pond(0903HIT0144).html",-74.65909037,44.12022953
"0903HOR0143","Horseshoe Lake","report_Horseshoe Lake(0903HOR0143).html",-74.62214,44.13611
"0903JOE0031","Joe Indian Pond","report_Joe Indian Pond(0903JOE0031).html",-74.725899,44.484699
"0903LBR0316","Lower Browns Tract Pond","report_Lower Browns Tract Pond(0903LBR0316).html",-74.698898,43.809502
"0903LEO0062","Leonard Pond","report_Leonard Pond(0903LEO0062).html",-74.73405082,44.33231905
"0903LSI0182","Little Simon Pond","report_Little Simon Pond(0903LSI0182).html",-74.4444,44.1542
"0903LTR0145","Little Trout Pond","report_Little Trout Pond(0903LTR0145).html",-74.6515,44.0957
"0903LTU0120","Little Tupper Lake","report_Little Tupper Lake(0903LTU0120).html",-74.605496,44.041047
"0903LWO0095","Little Wolf Pond","report_Little Wolf Pond(0903LWO0095).html",-74.479202,44.253399
"0903RAI0022A","Rainbow Falls Reservoir","report_Rainbow Falls Reservoir(0903RAI0022A).html",-74.8191,44.51491
"0903ROC0050","Rock Pond","report_Rock Pond(0903ROC0050).html",-74.55294379,44.36355698
"0903SIM0180","Simon Pond","report_Simon Pond(0903SIM0180).html",-74.44072,44.19121
"0903SOU0017A","South Colton Reservoir","report_South Colton Reservoir(0903SOU0017A).html",-74.865898,44.52759
"0903STA0035B","Stark Falls Reservoir","report_Stark Falls Reservoir(0903STA0035B).html",-74.76209,44.45178
"0903UTO0304","Utowana Lake","report_Utowana Lake(0903UTO0304).html",-74.520104,43.8338
"0903WOO0091","Woodburry Pond","report_Woodburry Pond(0903WOO0091).html",-74.4266,44.2609
"0904BAL0364","Balsam Pond","report_Balsam Pond(0904BAL0364).html",-74.75432899,44.25219397
"0904CED0290","Cedar Lake","report_Cedar Lake(0904CED0290).html",-75.26248,44.34821
"0904COO0347","Cook Pond","report_Cook Pond(0904COO0347).html",-74.88798,44.2459
"0904SIL0351","Silver Lake","report_Silver Lake(0904SIL0351).html",-74.827,44.226
"0905FRE0228","French Pond West","report_French Pond West(0905FRE0228).html",-75.22728551,43.97771196
"0905LOW0061","Lower Lake","report_Lower Lake(0905LOW0061).html",-75.30690931,44.58278557
"0905MOO0071","Moon Lake","report_Moon Lake(0905MOO0071).html",-75.73419,44.25425
"0905MUD0227","Mud Pond","report_Mud Pond(0905MUD0227).html",-75.2189572,43.97523457
"0905PAY0068","Payne Lake","report_Payne Lake(0905PAY0068).html",-75.64981,44.27911
"0905ROC0231","Rock Pond","report_Rock Pond(0905ROC0231).html",-75.19655217,43.99609985
"0905STA0281","Star Lake","report_Star Lake(0905STA0281).html",-75.044899,44.156799
"0905SUC0274","Sucker Lake","report_Sucker Lake(0905SUC0274).html",-75.119698,44.1796
"0905SYL0088","Sylvia Lake","report_Sylvia Lake(0905SYL0088).html",-75.41115,44.25181
"0905YEL0069","Yellow Lake","report_Yellow Lake(0905YEL0069).html",-75.60775,44.31576
"0906BLA0001","Black Lake","report_Black Lake(0906BLA0001).html",-75.645279,44.482493
"0906BON0024","Lake Bonaparte","report_Lake Bonaparte(0906BON0024).html",-75.40436,44.15211
"0906BUT0054","Butterfield Lake","report_Butterfield Lake(0906BUT0054).html",-75.786524,44.310892
"0906CLE0059","Clear Lake","report_Clear Lake(0906CLE0059).html",-75.8325,44.27603
"0906GRA0051","Grass Lake","report_Grass Lake(0906GRA0051).html",-75.715202,44.34
"0906HIC0004","Hickory Lake","report_Hickory Lake(0906HIC0004).html",-75.5164,44.4641
"0906MIL0055","Millsite Lake","report_Millsite Lake(0906MIL0055).html",-75.77105,44.29116
"0906MUD0003","Mud Lake","report_Mud Lake(0906MUD0003).html",-75.4616,44.5033
"0906MUD0005","Mud Lake","report_Mud Lake(0906MUD0005).html",-75.59907605,44.37069182
"0906MUD0023","Mud Lake","report_Mud Lake(0906MUD0023).html",-75.41365712,44.16139587
"0906MUS0008","Muskellunge Lake","report_Muskellunge Lake(0906MUS0008).html",-75.68684271,44.3047493
"0906OTH0009","Lake of the Woods","report_Lake of the Woods(0906OTH0009).html",-75.727798,44.315399
"0906PLE0006","Pleasant Lake","report_Pleasant Lake(0906PLE0006).html",-75.60111,44.39377
"0906RED0010","Red Lake","report_Red Lake(0906RED0010).html",-75.73636,44.26844
"0906SIX0056","Sixberry Lake","report_Sixberry Lake(0906SIX0056).html",-75.775002,44.2798
"0906UWB5014","Boyd Lake","report_Boyd Lake(0906UWB5014).html",-75.7397,44.309399
"1002ALI5018","Lake Alice","report_Lake Alice(1002ALI5018).html",-73.48365,44.86701
"1002CHA0020","Chazy Lake","report_Chazy Lake(1002CHA0020).html",-73.82186,44.749346
"1002ROX5044","Lake Roxanne","report_Lake Roxanne(1002ROX5044).html",-73.804081,44.89464
"1003CLE0199","Lake Clear","report_Lake Clear(1003CLE0199).html",-74.25424595,44.36821807
"1003COL0106","Lake Colby","report_Lake Colby(1003COL0106).html",-74.153198,44.342899
"1003FLO0086","Lake Flower","report_Lake Flower(1003FLO0086).html",-74.127,44.322
"1003FLO0142","Floodwood Pond","report_Floodwood Pond(1003FLO0142).html",-74.390402,44.331738
"1003FRA5095","Franklin Falls Pond","report_Franklin Falls Pond(1003FRA5095).html",-74.000702,44.4132
"1003KIW0100","Kiwassa Lake","report_Kiwassa Lake(1003KIW0100).html",-74.158096,44.294498
"1003KUS0055","Lake Kushaqua","report_Lake Kushaqua(1003KUS0055).html",-74.113204,44.521043
"1003LON0149","Long Pond","report_Long Pond(1003LON0149).html",-74.391124,44.359485
"1003LOO0048","Loon Lake","report_Loon Lake(1003LOO0048).html",-74.076855,44.562532
"1003LSA0104","Lower Saranac Lake","report_Lower Saranac Lake(1003LSA0104).html",-74.178966,44.314595
"1003MEA5064","Mead Reservoir","report_Mead Reservoir(1003MEA5064).html",-73.58122,44.72385
"1003MOO0083","Moose Pond","report_Moose Pond(1003MOO0083).html",-74.061306,44.375333
"1003MSA0110","Middle Saranac Lake","report_Middle Saranac Lake(1003MSA0110).html",-74.265862,44.259708
"1003OSE0090","Oseetah Lake","report_Oseetah Lake(1003OSE0090).html",-74.132395,44.281649
"1003POL0120","Polliwog Pond","report_Polliwog Pond(1003POL0120).html",-74.34978,44.33775
"1003ROL0168","Rollins Pond","report_Rollins Pond(1003ROL0168).html",-74.414874,44.311988
"1003SIL0073","Silver Lake","report_Silver Lake(1003SIL0073).html",-73.876701,44.505699
"1003UNI0074","Union Falls Pond","report_Union Falls Pond(1003UNI0074).html",-73.91678,44.50499
"1003USA0114","Upper Saranac Lake","report_Upper Saranac Lake(1003USA0114).html",-74.312686,44.334029
"1003UWB0026","Patterson Lower Reservoir","report_Patterson Lower Reservoir(1003UWB0026).html",-73.59005,44.71251
"1004AUG0213","Augur Lake","report_Augur Lake(1004AUG0213).html",-73.501875,44.459824
"1004DAV0210C","Davis Lake","report_Davis Lake(1004DAV0210C).html",-73.609,44.618
"1004FER0222","Fern Lake","report_Fern Lake(1004FER0222).html",-73.72198,44.48764
"1004HEA0264","Heart Lake","report_Heart Lake(1004HEA0264).html",-73.968697,44.182598
"1004LCA0270","Lower Cascade Lake","report_Lower Cascade Lake(1004LCA0270).html",-73.873,44.227
"1004LIN0315","Lincoln Pond","report_Lincoln Pond(1004LIN0315).html",-73.580498,44.129902
"1004MIL0318","Mill Pond","report_Mill Pond(1004MIL0318).html",-73.549198,44.113117
"1004MIR0250","Mirror Lake","report_Mirror Lake(1004MIR0250).html",-73.983,44.29131
"1004NEW5184","Newberry Pond","report_Newberry Pond(1004NEW5184).html",-73.77883,44.460616
"1004PLA0254","Lake Placid","report_Lake Placid(1004PLA0254).html",-73.959198,44.325199
"1004RUS0316","Russett Pond","report_Russett Pond(1004RUS0316).html",-73.5575,44.114537
"1004TAY0227","Taylor Pond","report_Taylor Pond(1004TAY0227).html",-73.852947,44.488176
"1004UCA0271","Upper Cascade Lake","report_Upper Cascade Lake(1004UCA0271).html",-73.88,44.222
"1005BAR0338","Bartlett Pond","report_Bartlett Pond(1005BAR0338).html",-73.51178,44.1056
"1005GLE0441","Glen Lake","report_Glen Lake(1005GLE0441).html",-73.682599,43.358346
"1005HAD0432","Hadlock Pond ","report_Hadlock Pond (1005HAD0432).html",-73.5771,43.4165
"1005PEN0351A","Penfield Pond","report_Penfield Pond(1005PEN0351A).html",-73.537074,43.920998
"1005PUT0355","Putnam Pond","report_Putnam Pond(1005PUT0355).html",-73.5836,43.8321
"1005SHE0351","Sherman Lake","report_Sherman Lake(1005SHE0351).html",-73.54237,43.988636
"1005SUN0440","Lake Sunnyside","report_Lake Sunnyside(1005SUN0440).html",-73.639702,43.375301
"1006CRA0380","Cranberry Pond","report_Cranberry Pond(1006CRA0380).html",-73.6781,43.5519
"1006GEO0367","Lake George","report_Lake George(1006GEO0367).html",-73.676362,43.459052
"1006JAB0394","Jabe Pond","report_Jabe Pond(1006JAB0394).html",-73.534611,43.70901
"1006MUD0369","Mud Pond","report_Mud Pond(1006MUD0369).html",-73.448,43.725
"1101BAL1090","Ballston Lake","report_Ballston Lake(1101BAL1090).html",-73.85863,42.92018
"1101BON0115","Lake Bonita","report_Lake Bonita(1101BON0115).html",-73.768094,43.207712
"1101DOR0098","Dority Reservoir","report_Dority Reservoir(1101DOR0098).html",-73.625897,43.264197
"1101KEE0114","Keenan Reservoir","report_Keenan Reservoir(1101KEE0114).html",-73.755373,43.328489
"1101LON0030","Lake Lonely","report_Lake Lonely(1101LON0030).html",-73.7422,43.05326
"1101MOR0101","Moreau Lake","report_Moreau Lake(1101MOR0101).html",-73.71348,43.232884
"1101MUDXXX1","Mud Pond","report_Mud Pond(1101MUDXXX1).html",-73.710292,43.243187
"1101ROU1089","Round Lake","report_Round Lake(1101ROU1089).html",-73.790477,42.93427
"1101SAR0027","Saratoga Lake","report_Saratoga Lake(1101SAR0027).html",-73.744366,42.989595
"1101TRO0459","Troy Reservoir","report_Troy Reservoir(1101TRO0459).html",-73.63786,42.76344
"1101WOO0120A","Woodland Lake","report_Woodland Lake(1101WOO0120A).html",-73.834436,43.215032
"1102BAB1109","Babcock Lake","report_Babcock Lake(1102BAB1109).html",-73.402754,42.814538
"1102JOH5030","Johnsonville Reservoir","report_Johnsonville Reservoir(1102JOH5030).html",-73.50594,42.92235
"1102LAU1121","Lake Lauderdale","report_Lake Lauderdale(1102LAU1121).html",-73.3741,43.089802
"1102SCH1115","Schaghticoke Reservoir","report_Schaghticoke Reservoir(1102SCH1115).html",-73.588668,42.892271
"1102TAC1129","Taconic Lake","report_Taconic Lake(1102TAC1129).html",-73.412697,42.7355
"1102TOM1095","Tomhannock Reservoir","report_Tomhannock Reservoir(1102TOM1095).html",-73.57314,42.86025
"1103COS0079","Cossayuna Lake","report_Cossayuna Lake(1103COS0079).html",-73.423401,43.2006
"1103HED0089","Hedges Lake","report_Hedges Lake(1103HED0089).html",-73.382896,43.107399
"1103SUM0080","Summit Lake","report_Summit Lake(1103SUM0080).html",-73.463203,43.210201
"1104ADI0587A","Adirondack Lake","report_Adirondack Lake(1104ADI0587A).html",-74.264297,43.7901
"1104ALG0276A","Lake Algonquin","report_Lake Algonquin(1104ALG0276A).html",-74.293297,43.396
"1104BEA0348","Beaver Pond","report_Beaver Pond(1104BEA0348).html",-73.717399,43.748795
"1104BRA0347","Brant Lake","report_Brant Lake(1104BRA0347).html",-73.702599,43.716099
"1104CED0667","Cedar River Flow","report_Cedar River Flow(1104CED0667).html",-74.477005,43.706787
"1104CEN0593","Center Pond","report_Center Pond(1104CEN0593).html",-74.214897,43.7425
"1104COOXXX1","Cooks Reservoir","report_Cooks Reservoir(1104COOXXX1).html",-74.054074,43.138808
"1104DEE0629","Deer Pond","report_Deer Pond(1104DEE0629).html",-74.2693,43.88285
"1104DES0147","Lake Desolation","report_Lake Desolation(1104DES0147).html",-73.972836,43.136256
"1104DUR0641A","Lake Durant","report_Lake Durant(1104DUR0641A).html",-74.408302,43.843102
"1104EAG0438","Eagle Lake","report_Eagle Lake(1104EAG0438).html",-73.583099,43.880798
"1104EAS0536","Eastman Pond","report_Eastman Pond(1104EAS0536).html",-74.011597,43.791698
"1104EFN0129","Efner Lake","report_Efner Lake(1104EFN0129).html",-73.928596,43.2663
"1104FIF0626C","Fifth lake Essex Chain","report_Fifth lake Essex Chain(1104FIF0626C).html",-74.2346,43.88849
"1104FOR0340","Forest Lake","report_Forest Lake(1104FOR0340).html",-73.770302,43.564899
"1104FOU0626B","Fourth Lake Essex Chain","report_Fourth Lake Essex Chain(1104FOU0626B).html",-74.23733,43.88393
"1104FRI0365","Friends Lake","report_Friends Lake(1104FRI0365).html",-73.844002,43.6259
"1104GAR0520","Garnet Lake","report_Garnet Lake(1104GAR0520).html",-74.022301,43.518299
"1104GIL0281","Gilman Lake","report_Gilman Lake(1104GIL0281).html",-74.31547,43.4648
"1104GOO0265","Good Luck Lake","report_Good Luck Lake(1104GOO0265).html",-74.542,43.248501
"1104GOO0672A","Goodnow Flowage","report_Goodnow Flowage(1104GOO0672A).html",-74.215897,43.917999
"1104GRE0127","Great Sacandaga Lake","report_Great Sacandaga Lake(1104GRE0127).html",-74.18209,43.10774
"1104HAR0680","Harris Lake","report_Harris Lake(1104HAR0680).html",-74.14195,43.97511
"1104HEN0715","Henderson Lake","report_Henderson Lake(1104HEN0715).html",-74.06724,44.08864
"1104HOR0403","Horseshoe Pond","report_Horseshoe Pond(1104HOR0403).html",-73.807068,43.833316
"1104HUN0131","Hunt Lake","report_Hunt Lake(1104HUN0131).html",-73.904999,43.2598
"1104IND0597","Indian Lake","report_Indian Lake(1104IND0597).html",-74.329903,43.685699
"1104IRE0136A","Ireland Vly","report_Ireland Vly(1104IRE0136A).html",-74.02749,43.14436
"1104JAC0151","Jackson Summit Reservoir","report_Jackson Summit Reservoir(1104JAC0151).html",-74.283967,43.141617
"1104JEN0130","Jenny Lake","report_Jenny Lake(1104JEN0130).html",-73.912804,43.2673
"1104KELXXX1","Kellum Lake","report_Kellum Lake(1104KELXXX1).html",-73.778883,43.556666
"1104KEN0258","Kennels Pond","report_Kennels Pond(1104KEN0258).html",-74.570183,43.308033
"1104KIN0588A","Kings Flow","report_Kings Flow(1104KIN0588A).html",-74.23227,43.68356
"1104LEN0332","Lens Lake","report_Lens Lake(1104LEN0332).html",-74.01374,43.39668
"1104LEW0597A","Lewey Lake","report_Lewey Lake(1104LEW0597A).html",-74.399757,43.639305
"1104LIV0212","Livingston Lake","report_Livingston Lake(1104LIV0212).html",-74.046135,43.370429
"1104LOO0367","Loon Lake","report_Loon Lake(1104LOO0367).html",-73.860298,43.680199
"1104LUZ0318","Lake Luzerne","report_Lake Luzerne(1104LUZ0318).html",-73.834573,43.323289
"1104MAS0613","Mason Lake","report_Mason Lake(1104MAS0613).html",-74.4226,43.597433
"1104MAYXXX1","Mayfield Lake","report_Mayfield Lake(1104MAYXXX1).html",-74.264488,43.096094
"1104MIN0381B","Minerva Lake","report_Minerva Lake(1104MIN0381B).html",-73.97423,43.793371
"1104MOU0369","Mountain Spring Lake","report_Mountain Spring Lake(1104MOU0369).html",-73.841993,43.714291
"1104MUD0630","Mud Pond","report_Mud Pond(1104MUD0630).html",-74.25306,43.88078
"1104MUL0394","Muller Pond","report_Muller Pond(1104MUL0394).html",-73.892204,43.831541
"1104NAN0143","Lake Nancy","report_Lake Nancy(1104NAN0143).html",-74.007212,43.118641
"1104OXB0252","Oxbow Lake","report_Oxbow Lake(1104OXB0252).html",-74.481399,43.442402
"1104PAR0432","Paradox Lake","report_Paradox Lake(1104PAR0432).html",-73.711098,43.882999
"1104PIN0655","Pine Lake","report_Pine Lake(1104PIN0655).html",-74.24963,43.84904
"1104PIS0234","Piseco Lake","report_Piseco Lake(1104PIS0234).html",-74.546204,43.4118
"1104PLE0313","Lake Pleasant","report_Lake Pleasant(1104PLE0313).html",-74.3638,43.487202
"1104PYR0437","Pyramid Lake","report_Pyramid Lake(1104PYR0437).html",-73.650524,43.86506
"1104ROC0645","Rock Pond","report_Rock Pond(1104ROC0645).html",-74.4385,43.845299
"1104SAC0314","Sacandaga Lake","report_Sacandaga Lake(1104SAC0314).html",-74.4217,43.480598
"1104SAN0225","Sand Lake","report_Sand Lake(1104SAN0225).html",-74.574097,43.354999
"1104SAN0710","Sandford Lake","report_Sandford Lake(1104SAN0710).html",-74.052658,44.032197
"1104SCH0374","Schroon Lake","report_Schroon Lake(1104SCH0374).html",-73.780701,43.756426
"1104STE0126A","Stewarts Bridge Reservoir","report_Stewarts Bridge Reservoir(1104STE0126A).html",-73.903801,43.3064
"1104STE0135","Steele Reservoir","report_Steele Reservoir(1104STE0135).html",-74.060382,43.151806
"1104THI0540","Thirteenth Lake","report_Thirteenth Lake(1104THI0540).html",-74.127098,43.703899
"1104THI0626A","Third Lake Essex Chain","report_Third Lake Essex Chain(1104THI0626A).html",-74.249,43.87771
"1104TRI0358","Tripp Lake","report_Tripp Lake(1104TRI0358).html",-73.795119,43.594923
"1104WAK0666","Wakely Pond","report_Wakely Pond(1104WAK0666).html",-74.46774,43.73984
"1104WAR0375","Warner Pond","report_Warner Pond(1104WAR0375).html",-73.83259,43.714889
"1104WHI0603","Whitaker Lake","report_Whitaker Lake(1104WHI0603).html",-74.380866,43.570328
"1104WIN0529A","Windover Lake","report_Windover Lake(1104WIN0529A).html",-74.012901,43.6325
"1201ANN0496","Ann Lee Pond","report_Ann Lee Pond(1201ANN0496).html",-73.812,42.738
"1201BOW0589C","Bowmaker Pond","report_Bowmaker Pond(1201BOW0589C).html",-74.626164,42.783617
"1201BRO0720","Broomstick Lake","report_Broomstick Lake(1201BRO0720).html",-74.540235,43.206719
"1201CAN0717","Canada Lake","report_Canada Lake(1201CAN0717).html",-74.529297,43.165402
"1201COL0519","Collins Lake","report_Collins Lake(1201COL0519).html",-73.955783,42.826867
"1201COR0664","Cork Center Reservoir","report_Cork Center Reservoir(1201COR0664).html",-74.46519,43.0374
"1201DEL1059","Delta Lake","report_Delta Lake(1201DEL1059).html",-75.430765,43.292183
"1201ECA0697","East Caroga Lake","report_East Caroga Lake(1201ECA0697).html",-74.480003,43.1278
"1201ECA0703A","East Canada Lake","report_East Canada Lake(1201ECA0703A).html",-74.743015,43.026574
"1201EST0723","East Stoner Lake","report_East Stoner Lake(1201EST0723).html",-74.51172,43.23355
"1201FEA0571","Featherstonhaugh Lake","report_Featherstonhaugh Lake(1201FEA0571).html",-74.115836,42.814377
"1201GAL0563","Galway Lake","report_Galway Lake(1201GAL0563).html",-74.074501,43.030701
"1201HIN0690A","Hines Pond","report_Hines Pond(1201HIN0690A).html",-74.35334,43.1085
"1201HOU0770","House Pond","report_House Pond(1201HOU0770).html",-74.666329,43.26039
"1201IRV0732","Irving Pond","report_Irving Pond(1201IRV0732).html",-74.487149,43.158592
"1201KLO0708","Klondike Reservoir","report_Klondike Reservoir(1201KLO0708).html",-74.788261,43.229903
"1201KYS0704A","Kyser Lake","report_Kyser Lake(1201KYS0704A).html",-74.7705,43.068199
"1201LIL0716","Lily Lake","report_Lily Lake(1201LIL0716).html",-74.557701,43.151501
"1201MAR0570","Mariaville Lake","report_Mariaville Lake(1201MAR0570).html",-74.138418,42.827053
"1201MIRXXX1","Mirror Lake","report_Mirror Lake(1201MIRXXX1).html",-74.992654,43.039458
"1201MOU0691","Mountain Lake","report_Mountain Lake(1201MOU0691).html",-74.370003,43.106499
"1201NIN0719","Nine Corner Lake","report_Nine Corner Lake(1201NIN0719).html",-74.543101,43.19255
"1201OLDXXX1","Old Erie Canal","report_Old Erie Canal(1201OLDXXX1).html",-74.03288,42.859681
"1201PEC0686","Peck Lake","report_Peck Lake(1201PEC0686).html",-74.4133,43.110599
"1201PIN0724","Pine Lake","report_Pine Lake(1201PIN0724).html",-74.513741,43.196917
"1201PLE0745","Pleasant Lake","report_Pleasant Lake(1201PLE0745).html",-74.5998,43.1884
"1201ROC0685A","Rockwood Lake","report_Rockwood Lake(1201ROC0685A).html",-74.504879,43.065415
"1201SHAXXXX","Sharon Springs Water Treatment Plant","report_Sharon Springs Water Treatment Plant(1201SHAXXXX).html",-74.625001,42.786018
"1201SPR0706A","Spruce Lake","report_Spruce Lake(1201SPR0706A).html",-74.841696,43.161776
"1201STO0503A","Stony Reservoir","report_Stony Reservoir(1201STO0503A).html",-73.816167,42.807267
"1201STO0721","Stoner Lake","report_Stoner Lake(1201STO0721).html",-74.51549,43.22855
"1201SUG0472","Sugarloaf Pond","report_Sugarloaf Pond(1201SUG0472).html",-73.69848,42.78802
"1201UWB0503","Murphy Pond","report_Murphy Pond(1201UWB0503).html",-73.80948,42.843475
"1201UWB0525","Iroquois Lake","report_Iroquois Lake(1201UWB0525).html",-73.9123,42.799999
"1201UWB0940A","Ilion Reservoir No 3","report_Ilion Reservoir No 3(1201UWB0940A).html",-75.031357,42.986599
"1201WCA0698","West Caroga Lake","report_West Caroga Lake(1201WCA0698).html",-74.495499,43.1371
"1201WOO0690","Woodworth Lake","report_Woodworth Lake(1201WOO0690).html",-74.336,43.119
"1202BEA0596","Bear Gulch Pond","report_Bear Gulch Pond(1202BEA0596).html",-74.59447,42.59413
"1202BLE0630A","Blenheim Gilboa Reservoir","report_Blenheim Gilboa Reservoir(1202BLE0630A).html",-74.45867,42.45322
"1202COB0583","Cobleskill Reservoir","report_Cobleskill Reservoir(1202COB0583).html",-74.443603,42.664299
"1202COL0649","Colgate Lake","report_Colgate Lake(1202COL0649).html",-74.120615,42.237263
"1202ENG0589","Engleville Pond","report_Engleville Pond(1202ENG0589).html",-74.652298,42.757
"1202FAW0605B","Fawn Lake","report_Fawn Lake(1202FAW0605B).html",-74.16771,42.56197
"1202HEL0647A","Lake Heloise","report_Lake Heloise(1202HEL0647A).html",-74.214303,42.343355
"1202HOL5453","Holding Pond","report_Holding Pond(1202HOL5453).html",-74.446297,42.6665
"1202MAL0615A","Mallet Pond","report_Mallet Pond(1202MAL0615A).html",-74.521323,42.586096
"1202MAY0643","Mayham Pond","report_Mayham Pond(1202MAY0643).html",-74.56039,42.41343
"1202OND0608","Onderdonk Lake","report_Onderdonk Lake(1202OND0608).html",-74.085275,42.541965
"1202RIP0656A","Lake Rip Van Winkle","report_Lake Rip Van Winkle(1202RIP0656A).html",-74.130031,42.192436
"1202ROS0616","Rossman Pond","report_Rossman Pond(1202ROS0616).html",-74.53008,42.59662
"1202SIL0647B","Silver Lake","report_Silver Lake(1202SIL0647B).html",-74.170044,42.324521
"1202SUM0629","Summit Lake","report_Summit Lake(1202SUM0629).html",-74.581497,42.583198
"1202TUB0605C","Tubbs Pond","report_Tubbs Pond(1202TUB0605C).html",-74.177467,42.57045
"1202UBL0630B","Upper Blenheim Gilboa Res","report_Upper Blenheim Gilboa Res(1202UBL0630B).html",-74.42667,42.444
"1202UWB0579","Central Bridge Lower Reservoir","report_Central Bridge Lower Reservoir(1202UWB0579).html",-74.35991,42.71116
"1202UWB0579A","Central Bridge Upper Reservoir","report_Central Bridge Upper Reservoir(1202UWB0579A).html",-74.365799,42.715599
"1202UWB0589A","Lower Engleville Pond","report_Lower Engleville Pond(1202UWB0589A).html",-74.647797,42.760101
"1202UWB5133","Unnamed Water","report_Unnamed Water(1202UWB5133).html",-74.448097,42.6619
"1202WAR0609","Warners Lake","report_Warners Lake(1202WAR0609).html",-74.079565,42.62688
"1202WHI0605A","White Birch Pond","report_White Birch Pond(1202WHI0605A).html",-74.15482,42.56654
"1202WOO0605D","Woods Pond","report_Woods Pond(1202WOO0605D).html",-74.18259,42.56789
"1203DIA0822","Diamond Lake","report_Diamond Lake(1203DIA0822).html",-74.72993,43.30721
"1203HIN0799","Hinckley Reservoir","report_Hinckley Reservoir(1203HIN0799).html",-75.10744,43.31119
"1203JER0817","Jerseyfield Lake","report_Jerseyfield Lake(1203JER0817).html",-74.76599,43.30481
"1203THE0850A","The Floe","report_The Floe(1203THE0850A).html",-74.704971,43.400558
"1204MAD1051","Madison Lake","report_Madison Lake(1204MAD1051).html",-75.524101,42.9016
"1301ALC0185","Alcove Reservoir","report_Alcove Reservoir(1301ALC0185).html",-75.9325,42.4705
"1301BAR0181","Barger Pond","report_Barger Pond(1301BAR0181).html",-73.813619,41.360118
"1301BAR0192B","Barnes Lake","report_Barnes Lake(1301BAR0192B).html",-74.08111,41.32588
"1301BLAXXX1","Pond #1 at Blauvelt State Park","report_Pond #1 at Blauvelt State Park(1301BLAXXX1).html",-73.93851,41.06803
"1301BLAXXX2","Pond #2 at Blauvelt State Park","report_Pond #2 at Blauvelt State Park(1301BLAXXX2).html",-73.93396,41.0675
"1301BOG0200","Bog Meadow Pond","report_Bog Meadow Pond(1301BOG0200).html",-74.013,41.387402
