LakeID,Y_Coordinate,X_Coordinate
0801UWB5629,43.3877,-75.1461
0801UWB5164,43.9095,-75.1458
0801UWB0906,43.5954,-75.1453
0905UWB5108,44.2184,-75.1448
0801UWB5410,43.6729,-75.1446
0801UWB0440,43.9105,-75.1440
0801UWB5626,43.3802,-75.1437
0601UWB5609,42.6015,-75.1435
0801UWB5131,43.8042,-75.1432
0905UWB5172,44.0084,-75.1422
0801UWB0439,43.9116,-75.1415
0801UWB5627,43.3803,-75.1408
0905UWB5225,43.9975,-75.1408
0801UWB0954,43.5004,-75.1401
0801UWB0957,43.5404,-75.1398
0905UWB5175,44.0012,-75.1393
0801UWB5132,43.8037,-75.1392
0905UWB5173,44.0061,-75.1390
0801UWB0444,43.9600,-75.1385
0801UWB5169,43.9413,-75.1380
1404UWB0415,42.2096,-75.1380
1404UWB0413,42.1761,-75.1376
0801UWB5638,43.3494,-75.1373
0801UWB5176,43.8927,-75.1371
0801UWB5634,43.3702,-75.1371
0801UWB5637,43.3519,-75.1370
0801UWB5174,43.8773,-75.1365
0905UWB5127,44.3010,-75.1363
0801UWB5134,43.8746,-75.1359
0905UWB5129,44.2954,-75.1359
0801UWB5175,43.8796,-75.1355
0801UWB5628,43.3786,-75.1350
1203UWB5079,43.2873,-75.1348
0905UWB5128,44.2974,-75.1335
0801UWB5491,43.5524,-75.1332
0905UWB5166,44.0460,-75.1332
0905UWB5131,44.3113,-75.1329
0801UWB0456,43.9027,-75.1326
0801UWB0924,43.5874,-75.1324
0801UWB5184,43.9633,-75.1320
0801UWB5406,43.7059,-75.1319
0905UWB0276,44.1300,-75.1316
0801UWB0960,43.5358,-75.1314
0801UWB5421,43.6350,-75.1309
0905UWB5174,44.0087,-75.1306
1203UWB0800A,43.3397,-75.1305
0601UWB0205C,42.5991,-75.1301
0905UWB5130,44.2945,-75.1298
0801UWB0457,43.9104,-75.1293
1203UWB5352,43.2503,-75.1292
0905UWB5176,44.0666,-75.1289
0904UWB5023,44.7904,-75.1284
0904UWB5024,44.7898,-75.1278
0904UWB5029,44.5210,-75.1272
0905UWB5177,44.0649,-75.1269
0601UWB5610,42.6131,-75.1261
1404UWB5496,42.1805,-75.1256
0801UWB5170,43.9416,-75.1252
0801UWB5172,43.9545,-75.1250
0905UWB5157,44.1229,-75.1246
0905UWB5132,44.3082,-75.1243
0801UWB5187,43.8875,-75.1240
0601UWB5575,42.6066,-75.1237
0905UWB5196,44.0624,-75.1237
0801UWB5195,43.9395,-75.1236
1404UWB5508,42.1628,-75.1236
0905UWB0170,44.0557,-75.1235
0801UWB0945,43.4382,-75.1225
0801UWB5435,43.7019,-75.1221
0801UWB5312,43.8161,-75.1220
1203UWB5355,43.3060,-75.1220
0801UWB5178,43.9006,-75.1219
0905UWB0244,43.9815,-75.1219
0905UWB5134,44.2920,-75.1216
0905UWB0243,43.9871,-75.1214
0601UWB5577,42.6207,-75.1208
0601UWB5803,42.7457,-75.1208
0905UWB5284,43.9947,-75.1195
0601UWB0243,42.9103,-75.1190
0801UWB5639,43.3636,-75.1188
0801UWB5510,43.6170,-75.1187
0904UWB5051,44.3988,-75.1164
0905UWB5137,44.2414,-75.1157
0801UWB5507,43.6072,-75.1153
0601UWB5811,42.6451,-75.1145
0801UWB5188,43.8861,-75.1103
0601UWB5576,42.6154,-75.1098
0904UWB0304,44.4304,-75.1074
0801UWB5197,43.9730,-75.1059
0801UWB5221,43.8545,-75.1058
0601UWB5805,42.7130,-75.1051
0601UWB5809,42.6734,-75.1046
0601UWB0292,42.4510,-75.1045
0801UWB0946,43.4421,-75.1045
1404UWB5513,42.1542,-75.1043
0801UWB0477,43.8529,-75.1040
0905UWB5206,44.0677,-75.1031
0801UWB5245,43.7702,-75.1028
0801UWB5434,43.6962,-75.1025
0905UWB5322,43.9792,-75.1021
0904UWB5065,44.3080,-75.1020
1401UWB5390,41.9120,-75.1017
0801UWB0474,43.8537,-75.1014
0901UWB5007,44.8386,-75.1005
1401UWB5398,41.9082,-75.1002
0601UWB0270,42.3013,-75.0997
0801UWB5444,43.6911,-75.0994
0801UWB5220,43.8544,-75.0989
0904UWB5030,44.5918,-75.0984
0801UWB5229,43.8139,-75.0983
1201UWB5386,42.9465,-75.0961
0904UWB5047,44.3999,-75.0952
0801UWB5498,43.5121,-75.0946
0601UWB5558,42.3896,-75.0944
0601UWB0271,42.3045,-75.0941
1403UWB5389,41.9334,-75.0941
0801UWB5225,43.8343,-75.0939
0801UWB0476,43.8544,-75.0936
0904UWB5064,44.3501,-75.0935
0601UWB0290,42.6029,-75.0934
0801UWB0475,43.8574,-75.0932
0801UWB5508,43.6135,-75.0931
0904UWB5049,44.4047,-75.0930
0801UWB5230,43.8140,-75.0929
0801UWB5217,43.8654,-75.0926
0904UWB5048,44.4007,-75.0923
0905UWB5199,43.9883,-75.0923
0801UWB0463,43.8723,-75.0918
0601UWB5830,42.7649,-75.0916
0904UWB0324,44.4045,-75.0908
0801UWB5222,43.7727,-75.0906
1201UWB5449,43.1578,-75.0905
0904UWB5050,44.4014,-75.0902
0904UWB5073,44.2965,-75.0900
0801UWB5216,43.8650,-75.0895
0601UWB5573,42.5439,-75.0887
0801UWB5235,43.8120,-75.0873
0901UWB5002,44.8954,-75.0873
1404UWB5501,42.2502,-75.0868
0801UWB5219,43.8599,-75.0862
1203UWB5337,43.2394,-75.0861
1201UWB5330,43.0217,-75.0854
0801UWB5431,43.6640,-75.0853
0601UWB5804,42.7401,-75.0845
0801UWB5190,43.9191,-75.0840
0601UWB5806,42.6984,-75.0835
0601UWB5862,42.9320,-75.0824
0905UWB5148,44.2079,-75.0821
1401UWB5320,41.8475,-75.0818
0904UWB5031,44.5732,-75.0807
0801UWB0466,43.8688,-75.0797
0801UWB0479,43.9078,-75.0792
0905UWB5195,44.0524,-75.0790
0601UWB5524,42.4150,-75.0775
0801UWB5452,43.6839,-75.0766
0904UWB5052,44.3747,-75.0765
0801UWB5189,43.9158,-75.0764
1201UWB5332,43.0427,-75.0764
0801UWB5430,43.6281,-75.0759
0601UWB5808,42.6838,-75.0739
0801UWB5215,43.8677,-75.0733
0904UWB5045,44.3955,-75.0726
0904UWB5053,44.3799,-75.0720
1401UWB5323,41.8214,-75.0720
0801UWB5194,43.9360,-75.0714
0601UWB0276,42.4246,-75.0713
0801UWB5505,43.5989,-75.0711
1403UWB5451,42.0320,-75.0710
0801UWB0469,43.8686,-75.0704
0905UWB5146,44.1499,-75.0698
1404UWB5512,42.2777,-75.0690
0801UWB0447,43.9822,-75.0682
0801UWB5213,43.8674,-75.0680
0801UWB5232,43.8367,-75.0678
0601UWB0293,42.4714,-75.0677
0601UWB5574,42.5471,-75.0676
0801UWB5244,43.8069,-75.0674
0904UWB5044,44.3980,-75.0658
1404UWB5509,42.1423,-75.0657
1401UWB0257,41.7818,-75.0636
0905UWB0182,43.9490,-75.0625
0601UWB5861,42.9002,-75.0623
0801UWB0483,43.9292,-75.0621
0905UWB5179,44.1136,-75.0619
0601UWB0294,42.4711,-75.0618
1404UWB5505,42.1941,-75.0606
0601UWB0267,42.3142,-75.0598
0905UWB5187,44.0922,-75.0598
0905UWB5218,44.1136,-75.0594
0601UWB5520,42.4497,-75.0592
0801UWB5233,43.8435,-75.0584
0801UWB0484,43.9296,-75.0583
0601UWB5813,42.6380,-75.0571
0905UWB0180,43.9708,-75.0570
0801UWB0470,43.8744,-75.0567
0905UWB0183,43.9462,-75.0563
0601UWB5832,42.7681,-75.0560
0905UWB5185,44.0978,-75.0557
0801UWB5193,43.9264,-75.0551
0905UWB5191,44.0611,-75.0551
0601UWB5572,42.5357,-75.0546
1403UWB5449,42.0789,-75.0546
0905UWB5184,44.0995,-75.0540
1404UWB5507,42.1594,-75.0535
1401UWB5319,41.8552,-75.0520
0601UWB5812,42.6495,-75.0516
0801UWB0471,43.8753,-75.0515
0801UWB0488,43.9479,-75.0513
1201UWB5334,43.1185,-75.0510
0904UWB5001,44.8957,-75.0508
0904UWB5066,44.3077,-75.0508
0905UWB5186,44.0954,-75.0505
0801UWB5645,43.6786,-75.0490
1404UWB0418,42.2152,-75.0481
0905UWB5181,44.1074,-75.0478
0905UWB5296,44.2560,-75.0477
0905UWB5192,44.0637,-75.0473
0905UWB5227,44.2523,-75.0471
0905UWB5193,44.0531,-75.0470
0904UWB5042,44.4064,-75.0460
0801UWB5439,43.7315,-75.0456
1404UWB5502,42.2364,-75.0452
1401UWB5289,41.7371,-75.0449
0601UWB5525,42.3919,-75.0448
0801UWB5501,43.5117,-75.0448
0905UWB5189,44.0811,-75.0444
0905UWB5228,44.2625,-75.0426
0601UWB5810,42.6654,-75.0425
0801UWB5446,43.6691,-75.0425
1401UWB5291,41.7056,-75.0422
1401UWB5292,41.7029,-75.0418
0905UWB5294,44.2645,-75.0415
0905UWB5234,44.2726,-75.0411
0801UWB5432,43.6927,-75.0408
0905UWB5147,44.1264,-75.0405
0904UWB5068,44.3051,-75.0402
0905UWB5231,44.2667,-75.0401
0905UWB5233,44.2693,-75.0399
1203UWB5340,43.2966,-75.0399
0801UWB5502,43.5141,-75.0397
1403UWB5396,41.9594,-75.0396
0905UWB5197,44.1064,-75.0395
0905UWB5236,44.2742,-75.0394
1203UWB5339,43.3547,-75.0390
0905UWB0282,44.1333,-75.0389
0904UWB5083,44.3426,-75.0386
0905UWB0193,43.9778,-75.0379
0801UWB5646,43.6445,-75.0376
0905UWB5232,44.2695,-75.0374
0904UWB5067,44.3093,-75.0372
0801UWB5447,43.6729,-75.0370
0904UWB5008,44.8672,-75.0358
0905UWB5293,44.2721,-75.0350
0905UWB5291,44.2763,-75.0345
0905UWB5201,43.9578,-75.0344
0905UWB5188,44.0930,-75.0338
0801UWB5449,43.6765,-75.0329
1403UWB5393,41.9317,-75.0327
0905UWB5235,44.2745,-75.0326
0904UWB5076,44.3536,-75.0325
0801UWB5504,43.5622,-75.0324
0904UWB5041,44.4557,-75.0324
0601UWB0300,42.4568,-75.0316
0905UWB5292,44.2766,-75.0316
0601UWB5219,42.3579,-75.0305
0801UWB0806,43.6212,-75.0303
0801UWB5440,43.7156,-75.0299
0904UWB5069,44.3148,-75.0292
0801UWB5205,43.9175,-75.0288
0904UWB5071,44.3112,-75.0288
1401UWB5243,41.5989,-75.0286
0905UWB0194,43.9572,-75.0278
1401UWB0259,41.8527,-75.0278
0801UWB5450,43.6799,-75.0275
0904UWB5070,44.3131,-75.0259
0905UWB5229,44.2661,-75.0255
1404UWB0419A,42.2708,-75.0249
0905UWB5295,44.2649,-75.0241
0801UWB0729,43.7094,-75.0240
0905UWB5138,44.2156,-75.0235
0601UWB5807,42.6810,-75.0233
0801UWB5451,43.6803,-75.0232
0903UWB5014,44.7246,-75.0229
0904UWB0312,44.4257,-75.0228
0801UWB5445,43.7097,-75.0225
1401UWB5293,41.6856,-75.0225
0904UWB5072,44.2956,-75.0222
0801UWB0726,43.6843,-75.0220
0905UWB5237,44.2539,-75.0219
0801UWB0679,43.7639,-75.0215
0904UWB0310,44.4289,-75.0208
0904UWB0311,44.4272,-75.0208
0901UWB5147,44.9229,-75.0207
1401UWB5391,41.8837,-75.0207
0601UWB5522,42.4441,-75.0194
0801UWB5254,43.8151,-75.0186
1401UWB5248,41.5415,-75.0186
0801UWB0646,43.7541,-75.0182
1401UWB0213,41.6574,-75.0175
0801UWB0725,43.6768,-75.0172
0905UWB5203,43.9735,-75.0166
1404UWB5542,42.1739,-75.0164
1404UWB5504,42.2251,-75.0163
0801UWB5200,43.9306,-75.0161
1401UWB5247,41.5424,-75.0159
0601UWB5578,42.5044,-75.0156
0904UWB5082,44.3537,-75.0151
0905UWB5198,44.0150,-75.0151
0801UWB0497,43.9409,-75.0148
0801UWB5443,43.7092,-75.0146
0801UWB5258,43.8085,-75.0144
0905UWB5190,44.0810,-75.0141
1401UWB5246,41.5455,-75.0140
1404UWB5503,42.2460,-75.0140
0801UWB5433,43.7117,-75.0139
0904UWB5075,44.3003,-75.0139
0904UWB5074,44.3027,-75.0138
0905UWB5230,44.2699,-75.0138
0801UWB0683,43.7347,-75.0132
0905UWB5204,43.9839,-75.0128
0904UWB5077,44.3498,-75.0117
1401UWB5321,41.8366,-75.0111
1403UWB0283,41.9701,-75.0103
1401UWB5245,41.5753,-75.0099
1401UWB5294,41.6578,-75.0099
1401UWB5297,41.6273,-75.0099
0801UWB0509,43.9290,-75.0098
0801UWB5429,43.6505,-75.0098
0905UWB5202,43.9611,-75.0097
0905UWB5145,44.1717,-75.0090
1403UWB5397,41.9692,-75.0083
0801UWB5428,43.6420,-75.0082
1401UWB0258,41.8465,-75.0082
0801UWB5630,43.3793,-75.0079
0905UWB5141,44.1987,-75.0079
0905UWB5205,43.9956,-75.0073
1201UWB5329,43.0350,-75.0069
0801UWB0727,43.6955,-75.0068
1401UWB5322,41.8226,-75.0067
0905UWB5144,44.1724,-75.0066
0801UWB5261,43.7732,-75.0061
1401UWB0214,41.6725,-75.0059
0904UWB5081,44.2737,-75.0045
0601UWB5220,42.3657,-75.0040
0601UWB5579,42.5790,-75.0034
0905UWB5139,44.2180,-75.0034
1403UWB5511,42.1326,-75.0030
1401UWB0229,41.7585,-75.0027
0904UWB5079,44.2880,-75.0026
0801UWB5206,43.9118,-75.0024
0904UWB5080,44.2787,-75.0023
0905UWB5143,44.1819,-75.0017
1403UWB5394,41.9252,-75.0017
0905UWB5142,44.1936,-75.0015
0801UWB5260,43.7981,-75.0009
0801UWB5442,43.7377,-75.0008
0801UWB0507,43.9273,-75.0005
0904UWB5063,44.2760,-75.0003
1403UWB5388,41.9180,-74.9999
0904UWB5078,44.3309,-74.9995
0904UWB5039,44.3834,-74.9992
0801UWB0513,43.9463,-74.9987
1401UWB0215A,41.6784,-74.9986
0801UWB0645,43.7966,-74.9976
0904UWB5062,44.2768,-74.9973
0801UWB0510,43.9354,-74.9971
0905UWB5238,44.2203,-74.9969
0601UWB5543,42.5587,-74.9968
0905UWB5253,44.1547,-74.9964
0601UWB0389,42.7196,-74.9961
1401UWB5278,41.7157,-74.9958
0801UWB5577,43.5774,-74.9953
0904UWB5006,44.9153,-74.9949
1403UWB5387,41.9584,-74.9942
1401UWB5277,41.7342,-74.9939
0905UWB5239,44.2219,-74.9938
0905UWB5248,44.1695,-74.9935
0904UWB5015,44.5071,-74.9934
0905UWB0201,43.9682,-74.9934
1401UWB0228,41.7873,-74.9928
1401UWB5256,41.6308,-74.9924
1404UWB5525,42.3067,-74.9918
1401UWB5279,41.7002,-74.9917
1404UWB5526,42.3252,-74.9916
1401UWB0215,41.6626,-74.9911
0801UWB0516,43.9545,-74.9909
1403UWB0356,42.0711,-74.9907
0601UWB0388,42.7173,-74.9903
1401UWB0207A,41.5589,-74.9902
0903UWB0004B,44.7232,-74.9901
0801UWB5578,43.5782,-74.9898
0905UWB5249,44.1684,-74.9898
0801UWB5267,43.9173,-74.9892
0801UWB5659,43.7224,-74.9890
1401UWB0246B,41.8624,-74.9884
0801UWB5513,43.7475,-74.9879
0801UWB5268,43.9487,-74.9877
1401UWB0204,41.5281,-74.9861
1401UWB5257,41.6319,-74.9856
0905UWB5240,44.2115,-74.9848
0801UWB5348,43.7817,-74.9839
0601UWB5530,42.3506,-74.9830
0601UWB5792,42.6470,-74.9830
0905UWB0202,43.9902,-74.9826
1401UWB0203C,41.5201,-74.9825
0905UWB5250,44.1719,-74.9820
0801UWB0512,43.9434,-74.9816
0905UWB5208,44.1098,-74.9814
1404UWB5517,42.2013,-74.9810
0905UWB5287,44.0504,-74.9808
0904UWB5035,44.4598,-74.9807
0905UWB5286,44.0551,-74.9806
1401UWB5233,41.5427,-74.9806
1401UWB5258,41.6398,-74.9796
1401UWB5261,41.6476,-74.9796
0905UWB5210,44.1122,-74.9795
0905UWB5246,44.1903,-74.9795
0905UWB5209,44.1111,-74.9793
0801UWB5517,43.6302,-74.9792
1401UWB5335,41.8142,-74.9791
0905UWB5207,44.1247,-74.9790
0601UWB5856,42.7249,-74.9788
1401UWB5282,41.6458,-74.9769
0905UWB0204,43.9782,-74.9764
1401UWB5281,41.6571,-74.9761
0904UWB5034,44.4590,-74.9756
0601UWB0361,42.5100,-74.9753
0905UWB5211,44.0349,-74.9753
0904UWB5033,44.4686,-74.9752
0905UWB5256,44.1265,-74.9751
0905UWB5252,44.1690,-74.9746
0903UWB0005A,44.6233,-74.9741
1401UWB5260,41.6509,-74.9740
0801UWB5519,43.7328,-74.9731
1401UWB5222,41.6237,-74.9730
1203UWB5344,43.2826,-74.9727
0601UWB5795,42.7293,-74.9723
0905UWB5254,44.1308,-74.9721
0905UWB5255,44.1295,-74.9720
0905UWB5245,44.1944,-74.9719
0905UWB5251,44.1725,-74.9719
1401UWB5338,41.8007,-74.9716
1401UWB0230,41.7156,-74.9715
1201UWB0939A,42.9465,-74.9699
1401UWB5337,41.8044,-74.9699
0905UWB0206,43.9925,-74.9697
0905UWB5220,43.9871,-74.9697
0905UWB5247,44.1903,-74.9697
0601UWB0395,42.8504,-74.9695
0904UWB5102,44.2548,-74.9695
1401UWB5307,41.6863,-74.9694
0601UWB5794,42.7132,-74.9693
1401UWB5232,41.5568,-74.9693
0801UWB5642,43.4921,-74.9692
1401UWB0231,41.7287,-74.9690
0905UWB5285,44.0891,-74.9685
0801UWB5343,43.8622,-74.9682
0601UWB0385,42.6920,-74.9680
0601UWB0396,42.8499,-74.9679
0601UWB5801,42.6317,-74.9673
1203UWB0806,43.3496,-74.9669
0801UWB5641,43.4863,-74.9667
1401UWB5265,41.7001,-74.9666
1401UWB5259,41.6395,-74.9664
0801UWB5338,43.8702,-74.9660
0801UWB5661,43.7337,-74.9659
0801UWB5515,43.7225,-74.9653
0905UWB0341,44.0861,-74.9653
0905UWB0205,43.9863,-74.9637
1401UWB5280,41.7166,-74.9634
0601UWB5542,42.5310,-74.9619
1401UWB5284,41.7442,-74.9619
0601UWB5528,42.4107,-74.9615
0601UWB5802,42.6298,-74.9612
1401UWB5262,41.6757,-74.9607
0601UWB5793,42.6624,-74.9589
0601UWB5841,42.8161,-74.9588
1404UWB5527,42.2778,-74.9588
0903UWB5001,44.8223,-74.9586
0801UWB5355,43.8636,-74.9576
1403UWB5455,42.0519,-74.9573
0801UWB5516,43.7205,-74.9572
0905UWB0208,43.9835,-74.9559
1401UWB0219,41.6960,-74.9559
0905UWB5257,44.1414,-74.9545
1403UWB5380,41.9117,-74.9541
0801UWB5518,43.7034,-74.9539
0601UWB0364,42.5392,-74.9538
0801UWB0503,43.9461,-74.9533
0801UWB5579,43.5863,-74.9532
0801UWB5640,43.4528,-74.9532
0905UWB5221,43.9800,-74.9529
0905UWB5219,43.9954,-74.9527
0904UWB5090,44.2609,-74.9516
0904UWB0346,44.2630,-74.9509
1203UWB0796,43.1498,-74.9509
0801UWB0974,43.5758,-74.9508
0801UWB5662,43.7416,-74.9506
0601UWB5798,42.7099,-74.9502
0801UWB0781,43.7298,-74.9498
0801UWB5269,43.9020,-74.9491
0801UWB5274,43.9505,-74.9490
0903UWB5010,44.7951,-74.9488
0601UWB5544,42.5053,-74.9487
0601UWB5545,42.5160,-74.9478
1401UWB0220A,41.6526,-74.9476
0601UWB0364A,42.5450,-74.9469
0904UWB5091,44.3218,-74.9468
0801UWB5273,43.9522,-74.9467
1401UWB0211B,41.6310,-74.9465
0601UWB5527,42.4470,-74.9464
0903UWB5009,44.7970,-74.9463
1403UWB5519,42.1775,-74.9463
0601UWB0401,42.6711,-74.9460
0601UWB0404A,42.7176,-74.9453
0801UWB5275,43.9330,-74.9452
0801UWB5655,43.5213,-74.9450
0903UWB5030,44.5252,-74.9439
1404UWB5516,42.2005,-74.9439
1401UWB5267,41.6984,-74.9436
0601UWB5864,42.9292,-74.9432
0905UWB5258,44.1743,-74.9432
1401UWB5236,41.5286,-74.9431
0601UWB0365,42.5554,-74.9428
0601UWB0279,42.3616,-74.9426
0905UWB5242,44.1981,-74.9425
0905UWB0212,43.9784,-74.9420
0905UWB5241,44.2003,-74.9418
1401UWB5268,41.6991,-74.9412
0905UWB0213,43.9762,-74.9411
0903UWB5008,44.7959,-74.9409
0905UWB5243,44.1953,-74.9409
0801UWB5351,43.7528,-74.9407
1401UWB5363,41.8199,-74.9405
0905UWB5244,44.1931,-74.9402
0601UWB5797,42.6938,-74.9399
0905UWB5264,44.2095,-74.9395
1401UWB0189,41.5709,-74.9395
1401UWB5283,41.7415,-74.9395
0905UWB5265,44.2212,-74.9393
1401UWB5276,41.7467,-74.9386
0903UWB5002,44.8245,-74.9384
1401UWB0187A,41.5572,-74.9384
0905UWB5259,44.1758,-74.9381
0801UWB0797,43.7111,-74.9377
0905UWB5266,44.2229,-74.9374
0801UWB5349,43.8041,-74.9373
1203UWB5348,43.3550,-74.9369
1401UWB5227,41.5750,-74.9364
1401UWB5266,41.6788,-74.9363
0801UWB5568,43.5653,-74.9361
0903UWB5007,44.7927,-74.9356
0905UWB5270,44.1832,-74.9350
1401UWB5328,41.8150,-74.9350
0801UWB0526,43.9848,-74.9343
1401UWB5366,41.8245,-74.9342
0801UWB5350,43.7705,-74.9339
1403UWB5457,42.1133,-74.9336
0801UWB1009,43.5685,-74.9335
0601UWB5526,42.4943,-74.9334
0903UWB5020,44.9037,-74.9333
1404UWB5515,42.2426,-74.9332
0905UWB5260,44.1763,-74.9326
1401UWB5269,41.6431,-74.9322
0801UWB0532,43.9197,-74.9319
0905UWB5269,44.1823,-74.9318
1401UWB5272,41.7080,-74.9317
1401UWB0250,41.8341,-74.9316
0905UWB5289,44.0179,-74.9303
0905UWB5268,44.1813,-74.9291
1403UWB5377,41.9510,-74.9291
0601UWB5602,42.5807,-74.9290
1401UWB5326,41.7514,-74.9287
0601UWB0367,42.5855,-74.9285
0801UWB5566,43.5401,-74.9277
1401UWB5224,41.5928,-74.9274
1403UWB0354,42.0345,-74.9270
0905UWB0297,44.1762,-74.9266
0801UWB0521,43.9561,-74.9265
0801UWB0744,43.7536,-74.9260
1401UWB0238,41.7624,-74.9254
1401UWB5228,41.5755,-74.9252
0905UWB0296,44.1768,-74.9251
0905UWB0371,44.0021,-74.9249
0905UWB0370,44.0120,-74.9247
1401UWB5229,41.5748,-74.9244
1403UWB5381,41.9138,-74.9244
0801UWB0518,43.9457,-74.9242
0905UWB5262,44.1883,-74.9241
1401UWB0222,41.7135,-74.9238
1401UWB5327,41.7594,-74.9238
1401UWB5329,41.8074,-74.9234
0801UWB5342,43.8554,-74.9232
0905UWB0338,44.1297,-74.9231
1401UWB0220D,41.6753,-74.9230
1201UWB5447,43.0179,-74.9225
0601UWB5547,42.5471,-74.9217
0903UWB5005,44.7992,-74.9209
0903UWB5004,44.7998,-74.9204
0601UWB5546,42.5332,-74.9200
0905UWB5261,44.1392,-74.9196
0801UWB5580,43.6041,-74.9194
0601UWB5796,42.6717,-74.9192
1401UWB5286,41.7087,-74.9189
0903UWB5006,44.7945,-74.9184
0903UWB5021,44.4890,-74.9183
0903UWB5003,44.7991,-74.9177
0904UWB5093,44.3250,-74.9176
0801UWB5341,43.8588,-74.9172
0601UWB0401A,42.6742,-74.9170
0801UWB5277,43.9708,-74.9157
1203UWB5361,43.2682,-74.9156
0904UWB5092,44.3236,-74.9152
0801UWB5581,43.6064,-74.9148
0801UWB5353,43.7765,-74.9147
1401UWB5285,41.6799,-74.9146
1401UWB0220C,41.6729,-74.9139
1401UWB0236A,41.7230,-74.9138
1403UWB5518,42.1963,-74.9135
0801UWB5339,43.8701,-74.9134
1401UWB0223,41.6984,-74.9132
1401UWB0254,41.8513,-74.9128
0904UWB0338,44.3230,-74.9125
0801UWB0535,43.9571,-74.9123
0903UWB5011,44.8226,-74.9122
1401UWB5270,41.6404,-74.9117
0801UWB0520,43.9517,-74.9115
1403UWB0333,41.9462,-74.9111
1403UWB5379,41.9564,-74.9110
0801UWB5352,43.7751,-74.9109
0903UWB5022,44.4990,-74.9102
1403UWB5378,41.9607,-74.9097
0905UWB5263,44.2046,-74.9093
1401UWB5275,41.7422,-74.9090
0801UWB5279,43.9780,-74.9083
0904UWB5103,44.2885,-74.9072
1203UWB5295,43.2080,-74.9071
1401UWB5332,41.7782,-74.9069
0905UWB5214,44.0213,-74.9064
1401UWB5365,41.7546,-74.9064
1203UWB0834,43.3688,-74.9062
1403UWB5385,41.9947,-74.9054
1401UWB5238,41.5251,-74.9053
1404UWB0433A,42.2904,-74.9052
1401UWB5331,41.7624,-74.9044
0801UWB1017,43.5482,-74.9033
0905UWB5216,43.9998,-74.9027
0905UWB5290,44.0086,-74.9026
1401UWB5230,41.5762,-74.9025
1403UWB5520,42.1338,-74.9019
0801UWB5271,43.9024,-74.9017
1203UWB0835,43.3691,-74.9015
1403UWB5386,41.9931,-74.9015
1401UWB0237A,41.7320,-74.9008
0601UWB0370,42.6543,-74.9007
1401UWB5333,41.7518,-74.9006
1403UWB5384,41.9964,-74.9004
1401UWB5234,41.5401,-74.9003
1203UWB5349,43.3664,-74.8997
0801UWB0737,43.8176,-74.8993
1401UWB5287,41.7373,-74.8993
0905UWB5215,44.0095,-74.8991
1401UWB0106B,41.6919,-74.8988
0801UWB5571,43.5682,-74.8975
0801UWB5654,43.5549,-74.8970
1401UWB5271,41.6717,-74.8968
1401UWB0106C,41.6973,-74.8966
1403UWB5458,42.1215,-74.8960
0801UWB5346,43.8186,-74.8949
0905UWB5271,44.2117,-74.8949
0904UWB5040,44.4496,-74.8945
1401UWB0106D,41.7048,-74.8939
1401UWB5240,41.5095,-74.8931
0903UWB5058,44.6606,-74.8926
0801UWB5574,43.5544,-74.8922
0801UWB5572,43.5696,-74.8919
0904UWB5094,44.2987,-74.8917
0801UWB5585,43.6130,-74.8910
1401UWB0235,41.7494,-74.8901
0903UWB5059,44.6600,-74.8899
0801UWB5278,43.9897,-74.8893
0801UWB5280,43.9367,-74.8892
1404UWB5528,42.2823,-74.8883
1203UWB5351,43.2802,-74.8869
0801UWB0536,43.9445,-74.8861
0601UWB0304,42.4233,-74.8857
1401UWB0244,41.8256,-74.8849
0905UWB0356,44.0904,-74.8841
1401UWB0182A,41.6039,-74.8839
0801UWB5276,43.9728,-74.8835
0905UWB5288,44.0810,-74.8830
0601UWB5799,42.6486,-74.8826
1401UWB5274,41.7399,-74.8826
0801UWB5584,43.5951,-74.8822
0905UWB5212,44.1136,-74.8820
0601UWB0305,42.4240,-74.8819
0905UWB5267,44.2477,-74.8809
0904UWB5003,44.9501,-74.8807
1403UWB0294A,41.9494,-74.8797
1403UWB5459,42.0505,-74.8795
0904UWB5004,44.9487,-74.8792
1401UWB5225,41.5929,-74.8771
1401UWB5273,41.7297,-74.8770
1401UWB5214,41.6451,-74.8768
1401UWB5334,41.7890,-74.8767
0801UWB5573,43.5642,-74.8762
1403UWB5454,42.0326,-74.8762
1401UWB5241,41.5016,-74.8756
1201UWB5271,42.8738,-74.8750
0905UWB0331,44.0836,-74.8748
1401UWB5168,41.4511,-74.8747
0905UWB5217,44.1149,-74.8745
1401UWB5160,41.4759,-74.8740
0905UWB5304,44.0838,-74.8733
0601UWB5819,42.7297,-74.8732
0601UWB5550,42.5351,-74.8730
0601UWB5800,42.6718,-74.8730
1401UWB5218,41.6893,-74.8729
1401UWB0176B,41.5151,-74.8717
1403UWB5400,41.9938,-74.8710
1404UWB5530,42.2375,-74.8710
1401UWB5193,41.5705,-74.8703
0904UWB5101,44.3905,-74.8697
1401UWB5197,41.7219,-74.8695
0801UWB5331,43.7760,-74.8687
0801UWB5664,43.6207,-74.8686
0904UWB5105,44.2342,-74.8685
0801UWB5595,43.5607,-74.8684
0905UWB5305,44.1240,-74.8681
0905UWB5306,44.1141,-74.8678
1403UWB0298A,41.8841,-74.8678
0801UWB5600,43.5455,-74.8677
1401UWB5215,41.6418,-74.8677
1403UWB5401,41.9840,-74.8677
